File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\ChildReference.java,345,180,136,22,76,0,89,441,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\CursorsExistException.java,17,7,5,0,6,0,4,21,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DBIN.java,274,142,107,27,70,0,62,253,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DBINReference.java,35,19,14,3,12,0,4,25,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DeltaInfo.java,114,57,44,7,32,0,25,84,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DIN.java,414,227,172,34,106,0,81,312,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DupCountLN.java,164,88,67,14,44,0,32,102,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\DuplicateEntryException.java,20,11,8,0,6,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\FileSummaryLN.java,367,171,128,33,64,0,132,1020,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\Generation.java,14,8,6,1,6,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\IN.java,2814,1683,1276,225,722,0,409,2345,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\InconsistentNodeException.java,20,11,8,0,6,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\INDeleteInfo.java,147,69,53,9,38,0,40,95,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\INDupDeleteInfo.java,159,77,60,10,42,0,40,96,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\Key.java,168,103,74,22,30,0,35,184,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\LN.java,410,248,192,35,74,0,88,385,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\MapLN.java,154,78,61,9,42,0,34,145,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\NameLN.java,151,79,62,9,42,0,30,121,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\Node.java,272,117,85,19,76,0,79,315,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\NodeNotEmptyException.java,17,7,5,0,6,0,4,20,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\SearchResult.java,38,19,16,1,16,0,3,10,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\SplitRequiredException.java,19,6,4,0,5,0,8,48,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TrackingInfo.java,27,14,11,1,10,0,3,10,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\Tree.java,2596,1719,1273,228,467,0,410,3313,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TreeIterator.java,100,68,48,5,28,0,4,16,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TreeLocation.java,46,32,27,2,14,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TreeStats.java,15,5,4,0,4,0,6,23,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TreeUtils.java,40,26,18,5,8,0,6,12,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\TreeWalkerStatsAccumulator.java,30,11,10,0,16,0,3,11,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\tree\WithRootLatched.java,13,6,5,0,4,0,3,13,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\AutoTxn.java,54,30,21,3,10,0,14,76,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\BasicLocker.java,257,128,89,24,52,0,77,292,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\BuddyLocker.java,84,32,23,6,16,0,36,275,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\DummyLockManager.java,128,51,35,10,32,0,45,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\Lock.java,858,649,454,169,88,0,121,736,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockConflict.java,66,19,15,2,19,0,28,208,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\Locker.java,533,208,162,29,124,0,201,1160,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockerFactory.java,141,103,72,30,12,0,26,154,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockGrantType.java,46,19,16,1,24,0,3,15,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockInfo.java,122,61,46,8,33,0,28,100,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockManager.java,735,441,339,78,133,0,161,997,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockResult.java,64,38,28,4,22,0,4,25,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockType.java,147,46,49,5,44,0,57,316,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\LockUpgrade.java,92,27,22,3,29,0,36,285,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\ReadCommittedLocker.java,123,51,36,10,24,0,48,231,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\SyncedLockManager.java,282,176,124,12,60,0,46,84,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\ThreadLocker.java,59,29,20,6,10,0,20,111,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\Txn.java,1099,675,497,83,243,0,181,917,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\TxnAbort.java,35,16,11,2,10,0,9,27,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\TxnCommit.java,35,16,11,2,10,0,9,27,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\TxnEnd.java,139,65,51,7,38,0,36,79,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\TxnManager.java,280,151,112,20,74,0,55,219,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\TxnPrepare.java,91,48,38,4,22,0,21,44,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\txn\WriteLockInfo.java,53,31,26,2,22,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbDump.java,272,222,172,18,50,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbLoad.java,458,384,287,49,70,0,4,21,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbPrintLog.java,133,115,95,5,8,0,10,34,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbRecover.java,69,59,48,3,6,0,4,28,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbRunAction.java,287,200,159,13,83,0,4,20,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\util\DbSpace.java,240,187,144,18,53,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\Adler32.java,108,45,35,6,18,0,45,278,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\BitMap.java,94,62,47,13,22,0,10,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\CmdUtil.java,116,78,56,14,22,0,16,94,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\DaemonRunner.java,22,8,7,0,10,0,4,17,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\DaemonThread.java,285,182,130,27,66,0,37,203,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\DbLsn.java,189,119,87,27,38,0,32,200,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\DbScavenger.java,299,250,196,39,46,0,3,13,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\EventTrace.java,104,62,47,7,37,0,5,32,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\HexFormatter.java,15,11,9,1,4,0,0,0,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\InternalException.java,20,11,8,0,6,0,3,7,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\JarMain.java,47,27,23,1,10,0,10,105,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\LevelOrderedINMap.java,25,17,14,1,4,0,4,33,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\NotImplementedYetException.java,19,10,7,0,6,0,3,8,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\PropUtil.java,70,40,28,10,10,0,20,109,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\TestHook.java,24,8,7,0,8,0,8,76,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\TestHookExecute.java,16,10,7,2,4,0,2,2,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\TinyHashSet.java,144,103,74,25,33,0,8,80,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\je\utilint\Tracer.java,89,49,41,3,18,0,22,103,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\ExceptionUnwrapper.java,57,32,21,7,6,0,19,118,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\ExceptionWrapper.java,29,6,5,0,6,0,17,112,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\FastInputStream.java,164,75,55,16,42,0,47,213,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\FastOutputStream.java,249,106,79,13,62,0,81,418,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\IOExceptionWrapper.java,33,16,12,2,10,0,7,22,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\RuntimeExceptionWrapper.java,32,15,11,2,10,0,7,22,0,0
C:\Users\soo\Desktop\eclipse-java-mars-2-win32-x86_64\BerkeleyDB-FH-Java_c.BerkeleyDB_P1\src\com\sleepycat\util\UtfOps.java,244,133,86,27,24,0,87,575,0,0
